Inst Code,INSTITUTE NAME,Place,Dist Code,COED,COLLEGE TYPE,YEAR OF ESTB,BRANCH CODE,Branch Name,OC BOYS,OC GIRLS,BC_A BOYS,BC_A GIRLS,BC_B BOYS,BC_B GIRLS,BC_C BOYS,BC_C GIRLS,BC_D BOYS,BC_D GIRLS,BC_E BOYS,BC_E GIRLS,SC BOYS,SC GIRLS,ST BOYS,ST GIRLS,EWS GEN OU,EWS GIRLS OU,TUITION FEE,AFFILIATED
AVIH,AVANTHI INST OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2005,CSE,COMPUTER SCIENCE AND ENGINEERING,74015.0,74015,146686.0,146686,144776.0,144776,85040.0,131526,117749.0,130039,135011.0,135011,154450.0,156120,156260.0,156260,110709.0,110709,70000,JNTUH
SBIT,SWARNA BHARATHI INSTITUTE OF SCI AND TECHNOLOGY,KHAMMAM,KHM,COED,PVT,2003,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),74125.0,74125,127607.0,139735,116476.0,133276,74125.0,74125,111013.0,111013,121584.0,121584,152712.0,156511,151410.0,151410,116348.0,116348,66700,JNTUH
DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2004,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),74205.0,98704,134162.0,134162,94954.0,125461,112158.0,112158,105237.0,130407,144352.0,144352,150786.0,156624,148153.0,150703,105306.0,110935,60000,JNTUH
JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MBN,COED,PVT,1997,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,74781.0,74781,134067.0,136226,145757.0,145757,74781.0,74781,139040.0,139040,111395.0,113958,119985.0,121033,124477.0,124477,132170.0,145365,69000,JNTUH
BIET,BHARAT INSTITUTE OF ENGG AND TECHNOLOGY,IBRAHIMPATNAM,RR,COED,PVT,2001,INF,INFORMATION TECHNOLOGY,75289.0,75289,146759.0,146759,133852.0,144578,104933.0,104933,132383.0,144386,144342.0,144342,156577.0,156577,156358.0,156358,86044.0,91762,89000,JNTUH
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),KARIMNAGAR,KRM,COED,PVT,1997,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,75405.0,75405,75405.0,75405,75405.0,75405,75405.0,75405,75405.0,75405,75405.0,75405,110610.0,110610,75405.0,75405,75405.0,75405,70000,JNTUH
SPHN,SPHOORTHY ENGINEERING COLLEGE,NADERGUL,RR,COED,PVT,2004,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),75603.0,85629,145904.0,145904,104761.0,111988,95357.0,95357,102202.0,122102,141951.0,141951,154570.0,154570,147346.0,147346,80282.0,85629,95000,JNTUH
KPRT,KOMMURI PRATAP REDDY INST OF TECHNOLOGY  (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,76445.0,76445,127984.0,144505,126449.0,145770,76445.0,76445,111587.0,137316,128289.0,128289,154293.0,154293,156514.0,156514,124361.0,124361,90000,JNTUH
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2007,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),76821.0,104644,133678.0,133678,101470.0,130906,76821.0,104644,104937.0,104937,76821.0,106148,152386.0,152386,89879.0,153581,100680.0,104644,96000,JNTUH
SBIT,SWARNA BHARATHI INSTITUTE OF SCI AND TECHNOLOGY,KHAMMAM,KHM,COED,PVT,2003,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,76876.0,76876,76876.0,76876,134781.0,134781,76876.0,76876,76876.0,139608,76876.0,76876,151884.0,151884,76876.0,76876,76876.0,76876,66700,JNTUH
SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2008,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),77083.0,102054,135348.0,141276,145698.0,145698,77083.0,102054,126541.0,145703,120060.0,128704,155966.0,156847,153705.0,154974,109033.0,109033,68000,JNTUH
BIET,BHARAT INSTITUTE OF ENGG AND TECHNOLOGY,IBRAHIMPATNAM,RR,COED,PVT,2001,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),77206.0,77206,120349.0,125410,116514.0,129090,77206.0,77206,123073.0,142813,131730.0,131730,156047.0,156047,148614.0,152382,89197.0,90886,89000,JNTUH
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2007,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),77510.0,85317,142528.0,142528,109091.0,116468,77510.0,85317,93505.0,116553,113623.0,113623,144839.0,144839,151475.0,154783,77510.0,113087,95000,JNTUH
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,77694.0,77694,156739.0,156739,103771.0,134656,77694.0,77694,146223.0,146223,110731.0,110731,149650.0,149650,152575.0,156861,77694.0,104057,100000,JNTUH
AVNI,AVN INST OF ENGG TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2009,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),77969.0,98031,135298.0,141479,90616.0,98445,77969.0,98031,91975.0,98031,117847.0,142652,145763.0,149112,129639.0,154274,80114.0,117702,92000,JNTUH
BSKR,BHASKAR ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,2007,INF,INFORMATION TECHNOLOGY,78160.0,84312,82675.0,84312,144734.0,144734,78160.0,84312,114288.0,114288,78160.0,110667,143750.0,143750,78160.0,84312,78160.0,84312,50000,JNTUH
SPHN,SPHOORTHY ENGINEERING COLLEGE,NADERGUL,RR,COED,PVT,2004,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),78242.0,111565,142767.0,142767,115182.0,115182,106282.0,111565,113318.0,113318,146743.0,146743,152458.0,155431,147653.0,155688,111170.0,111565,95000,JNTUH
METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYD,COED,PVT,2008,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),78446.0,78446,144704.0,144704,92993.0,113146,80124.0,83676,86376.0,93869,78446.0,106312,156310.0,156310,153946.0,154372,82551.0,82551,78000,OU
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RR,COED,PVT,1997,MMT,METALLURGY AND MATERIAL ENGINEERING,78644.0,78644,78644.0,78644,86159.0,155533,78644.0,78644,78644.0,78644,142624.0,142624,78644.0,78644,155740.0,155740,78644.0,78644,160000,JNTUH
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,COED,PVT,2008,CIV,CIVIL ENGINEERING,78929.0,78929,139227.0,139227,78929.0,129662,78929.0,78929,106147.0,106147,78929.0,78929,142341.0,142341,155810.0,155810,78929.0,78929,70000,JNTUH
KPRT,KOMMURI PRATAP REDDY INST OF TECHNOLOGY  (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2008,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),79518.0,79518,138876.0,138876,109085.0,123155,79518.0,79518,94212.0,126581,143545.0,143545,153485.0,156611,150794.0,150794,82244.0,82364,90000,JNTUH
AURG,AURORAS SCIENTIFIC AND TECHNOLOGICAL INSTITUTE,GHATKESAR,MDL,COED,PVT,2003,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,80330.0,80330,122154.0,138916,117264.0,117264,80330.0,80330,109074.0,124428,120611.0,120611,154932.0,155671,156305.0,156305,125993.0,144408,45000,JNTUH
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,MIN,MINING ENGINEERING,80883.0,80883,125161.0,125161,80883.0,80883,80883.0,80883,120931.0,120931,80883.0,85319,143941.0,143941,134863.0,154879,80883.0,80883,115000,JNTUH
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2004,CIV,CIVIL ENGINEERING,81362.0,102497,81362.0,102497,142655.0,142655,81362.0,102497,81362.0,102497,81362.0,102497,81362.0,102497,95360.0,102497,81362.0,102497,63000,JNTUH
NRCM,NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2007,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,81686.0,81686,146291.0,146291,146193.0,146193,81686.0,81686,119376.0,139660,134492.0,134492,145371.0,145371,150051.0,152994,81686.0,121454,70000,JNTUH
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS  (AUTONOMOUS),NARSAMPET,WGL,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,82303.0,82303,144912.0,144912,145001.0,145001,82303.0,82303,138216.0,139095,133135.0,142976,156650.0,156650,155898.0,155898,132946.0,144453,60000,JNTUH
VAGE,VAAGDEVI COLLEGE OF ENGINEERING (AUTONOMOUS),WARANGAL,WGL,COED,PVT,1998,CIV,CIVIL ENGINEERING,82434.0,82434,155172.0,155172,154272.0,154272,82434.0,84919,149804.0,154737,145580.0,145580,149097.0,149097,155450.0,155450,82434.0,82434,105000,JNTUH
VGSE,VAAGESHWARI COLL OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2005,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,82710.0,82710,140739.0,140739,141163.0,141163,82710.0,82710,144173.0,144173,115911.0,115911,153516.0,156661,156455.0,156455,132963.0,132963,55000,JNTUH
CFSR,COLLEGE OF FOOD SCIENCE AND TECHNOLOGY,RUDRUR,NZB,COED,GOV,2015,FDT,FOOD TECHNOLOGY,84145.0,143997,84145.0,143997,111199.0,143997,84145.0,143997,84145.0,143997,84145.0,143997,106249.0,143997,150606.0,150606,84145.0,143997,9700,PJTSAU
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,2005,CIV,CIVIL ENGINEERING,84462.0,84462,84462.0,118524,136086.0,136086,84462.0,84462,84462.0,140055,84462.0,84462,117724.0,117724,155003.0,155003,84462.0,108722,120000,JNTUH
SVES,SRI VENKATESWARA ENGINEERING COLLEGE,SURYAPETA,SRP,COED,PVT,1998,CSE,COMPUTER SCIENCE AND ENGINEERING,85081.0,96330,142531.0,142531,126125.0,126125,85081.0,96330,134600.0,135893,143531.0,143531,154676.0,154676,150253.0,156078,142222.0,142222,60000,JNTUH
SDGI,SREE DATTHA GRP OF INSTNS,IBRAHIMPATAN,RR,COED,PVT,2005,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,85119.0,85119,85119.0,85119,85119.0,113825,85119.0,85119,85119.0,85119,85119.0,85119,117209.0,117209,85119.0,85119,85119.0,122460,80000,JNTUH
SVIT,SWAMI VIVEKANANDA INST OF TECHNOLOGY,SECUNDERABAD,HYD,COED,PVT,2004,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),85279.0,86013,103538.0,143923,145662.0,145662,85279.0,86013,140525.0,140525,146290.0,146290,154457.0,154457,127086.0,138190,108538.0,137624,79350,JNTUH
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,85428.0,85428,85428.0,135743,141055.0,142748,85428.0,85428,118087.0,118087,129677.0,129677,152943.0,152943,156526.0,156526,85428.0,85428,70000,JNTUH
TKEM,TEEGALA KRISHNA REDDY ENGINEERING COLLEGE (AUTONOMOUS),MIRPET,RR,COED,PVT,2005,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,85526.0,120827,136799.0,136799,116291.0,132772,91030.0,120827,91088.0,120827,137781.0,137781,149940.0,151400,154514.0,156406,110317.0,120827,80000,JNTUH
AKIT,ABDULKALAM INST OF TECHNOLOGY AND SCI,KOTHAGUDEM,KGM,COED,PVT,2007,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,85763.0,108173,137006.0,137006,85763.0,119830,105717.0,108173,114450.0,114450,85763.0,119563,152737.0,152737,147158.0,152466,85763.0,130997,65000,JNTUH
JOGI,JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,2002,INF,INFORMATION TECHNOLOGY,86896.0,86896,136584.0,136584,144656.0,144656,86896.0,86896,110315.0,134370,146373.0,146373,156373.0,156373,149706.0,155895,107056.0,107056,87000,JNTUH
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,BME,BIO-MEDICAL ENGINEERING,87059.0,87059,119825.0,119825,111073.0,142150,134019.0,140542,145059.0,145059,87059.0,87059,117542.0,156227,87059.0,156011,87059.0,99733,135000,JNTUH
KLRT,KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,PALONCHA,KGM,COED,PVT,2008,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),87143.0,102461,139809.0,139809,141449.0,155543,153807.0,153807,155119.0,155119,156813.0,156813,153854.0,153854,151054.0,151054,99065.0,118034,55000,JNTUH
CHTS,SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,COED,PVT,2008,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),87213.0,87213,112426.0,129629,117999.0,117999,87213.0,97664,92252.0,92252,119573.0,119573,130455.0,130455,135891.0,135891,133769.0,133769,60000,JNTUH
AVNI,AVN INST OF ENGG TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2009,CIV,CIVIL ENGINEERING,87468.0,87468,87468.0,87468,134845.0,134845,87468.0,87468,114945.0,121878,87468.0,87468,156257.0,156257,153139.0,155425,87468.0,87468,92000,JNTUH
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2004,CSE,COMPUTER SCIENCE AND ENGINEERING,87491.0,87491,87541.0,109711,97468.0,102256,100623.0,100623,108247.0,108247,87491.0,89706,150274.0,153593,152843.0,152843,91016.0,105325,63000,JNTUH
CHTS,SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,COED,PVT,2008,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,87627.0,87627,129247.0,141556,146451.0,146451,134179.0,134179,140397.0,140397,131102.0,131102,153210.0,153210,139674.0,139674,114427.0,114427,60000,JNTUH
CHET,SRI CHAITANYA TECHNICAL CAMPUS,IBRAHIMPATAN,RR,COED,PVT,2009,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),87669.0,87669,127889.0,155504,149833.0,149833,87669.0,87669,123933.0,139801,87669.0,87669,150762.0,151108,155393.0,155393,133079.0,133079,60000,JNTUH
BOSE,ANU BOSE INSTT OF TECHNOLOGY,PALONCHA,KGM,COED,PVT,2008,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),88144.0,88144,122006.0,122006,150548.0,150548,88144.0,147323,140965.0,148220,88144.0,149435,148331.0,148331,150271.0,150271,88144.0,104784,95000,JNTUH
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2001,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,88488.0,123590,152414.0,152414,155699.0,155699,88488.0,123590,135339.0,135339,88488.0,123590,150865.0,150865,155297.0,155297,105129.0,145880,76000,JNTUH
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2007,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,88832.0,94947,144841.0,144841,126846.0,138441,100744.0,100744,92612.0,120264,139584.0,139584,152950.0,152950,151131.0,151131,95370.0,112043,96000,JNTUH
SBIT,SWARNA BHARATHI INSTITUTE OF SCI AND TECHNOLOGY,KHAMMAM,KHM,COED,PVT,2003,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),89559.0,109496,146010.0,146010,139313.0,139313,89559.0,109496,107249.0,109496,116927.0,127407,153146.0,155359,147086.0,156630,131147.0,131147,66700,JNTUH
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2004,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,89668.0,92438,137631.0,137631,116995.0,117553,89668.0,92438,151482.0,151482,146308.0,146308,155715.0,155715,130729.0,153631,142738.0,142738,63000,JNTUH
SVES,SRI VENKATESWARA ENGINEERING COLLEGE,SURYAPETA,SRP,COED,PVT,1998,CIV,CIVIL ENGINEERING,90633.0,90633,90633.0,90633,128985.0,128985,90633.0,90633,90633.0,90633,90633.0,90633,90633.0,90633,90633.0,90633,90633.0,90633,60000,JNTUH
VGSE,VAAGESHWARI COLL OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2005,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),90883.0,90883,143345.0,143345,146176.0,146176,90883.0,90883,136412.0,136412,106529.0,106529,154963.0,154963,142225.0,142225,90883.0,119407,55000,JNTUH
VVKN,VIVEKANANDA INSTT OF TECH AND SCI  BOMMAKAL,KARIMNAGAR,KRM,COED,PVT,2004,CSE,COMPUTER SCIENCE AND ENGINEERING,91041.0,91041,116076.0,116076,150159.0,150159,91041.0,91041,146721.0,146721,144019.0,144019,156610.0,156610,148665.0,148665,107065.0,121481,65000,JNTUH
SVSE,SVS GRP OF INSTNS - SVS INST OF TECH,HANAMKONDA,HNK,COED,PVT,2008,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),91411.0,91411,135145.0,135145,146590.0,146590,91411.0,91411,119689.0,119689,91411.0,142947,156598.0,156598,156788.0,156788,141730.0,141730,65000,JNTUH
KLRT,KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,PALONCHA,KGM,COED,PVT,2008,MEC,MECHANICAL ENGINEERING,91529.0,91529,91529.0,91529,91529.0,91529,91529.0,91529,91529.0,91529,91529.0,91529,94157.0,94157,91529.0,155773,91529.0,91529,55000,JNTUH
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,92123.0,92123,103837.0,103837,124640.0,136956,117241.0,117241,121556.0,121556,139964.0,139964,153823.0,153823,118743.0,118743,95438.0,95438,62000,JNTUH
AKIT,ABDULKALAM INST OF TECHNOLOGY AND SCI,KOTHAGUDEM,KGM,COED,PVT,2007,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,92380.0,97297,139999.0,139999,142812.0,142812,92380.0,116957,100126.0,116681,138167.0,138167,156261.0,156261,154123.0,154123,130193.0,130193,65000,JNTUH
DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2004,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),92413.0,92413,145186.0,145186,139944.0,144502,145332.0,145332,118039.0,118039,143365.0,143365,155744.0,156753,155600.0,156174,115516.0,124756,60000,JNTUH
PALV,PALLAVI ENGINEERING COLLEGE,KUNTLOOR,RR,COED,PVT,2009,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),92429.0,92429,140818.0,140818,127752.0,146525,106470.0,106470,123945.0,123945,127647.0,127647,153335.0,153335,156828.0,156828,98566.0,139928,65000,JNTUH
CHTS,SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,92651.0,135615,145598.0,145598,136867.0,136867,135491.0,135615,146380.0,146380,127684.0,139753,156619.0,156619,140861.0,140861,135736.0,135736,60000,JNTUH
METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYD,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,92764.0,92764,145144.0,146431,135563.0,141820,92764.0,104616,115543.0,143744,146732.0,146732,152477.0,155433,156070.0,156070,117755.0,133860,78000,OU
SDGI,SREE DATTHA GRP OF INSTNS,IBRAHIMPATAN,RR,COED,PVT,2005,CSE,COMPUTER SCIENCE AND ENGINEERING,92813.0,92813,146289.0,146289,135316.0,135830,109573.0,109573,117943.0,127593,140081.0,146297,154029.0,156225,154444.0,156350,103978.0,103978,80000,JNTUH
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,COED,PVT,2008,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),93673.0,93673,122314.0,145724,93673.0,144969,93673.0,143538,143106.0,143106,93673.0,93673,93673.0,154654,151153.0,156236,93673.0,93673,68000,JNTUH
BITN,BALAJI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),NARSAMPET,WGL,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,94005.0,94005,128341.0,128341,130763.0,130763,94005.0,94005,135979.0,135979,128535.0,128535,156155.0,156155,148936.0,148936,94005.0,94005,68000,JNTUH
KMTS,KHAMMAM INST OF TECHNOLOGY AND SCIENCE,KHAMMAM,KHM,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,94123.0,94123,128976.0,144909,94123.0,122739,94123.0,94123,139769.0,142142,113577.0,113577,94123.0,154621,154550.0,154550,94123.0,94123,65000,JNTUH
BITN,BALAJI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),NARSAMPET,WGL,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,94670.0,94670,143207.0,143333,142454.0,143857,94670.0,94670,138482.0,138482,131521.0,143699,155457.0,155457,156805.0,156805,145638.0,145638,68000,JNTUH
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,MEC,MECHANICAL ENGINEERING,94896.0,94896,94896.0,134360,140105.0,140105,94896.0,94896,94896.0,119054,94896.0,94896,152598.0,152598,152221.0,156503,94896.0,97513,101000,JNTUH
AKIT,ABDULKALAM INST OF TECHNOLOGY AND SCI,KOTHAGUDEM,KGM,COED,PVT,2007,CIV,CIVIL ENGINEERING,95175.0,102121,156555.0,156555,156214.0,156214,95175.0,102121,155918.0,155988,95175.0,154780,156429.0,156429,153773.0,153773,95175.0,102121,65000,JNTUH
VJYA,VIJAYA ENGINEERING COLLEGE,KHAMMAM,KHM,COED,PVT,2007,CSE,COMPUTER SCIENCE AND ENGINEERING,95386.0,113865,151870.0,151870,139464.0,143337,95386.0,113865,130081.0,130081,126040.0,130871,155127.0,156013,150508.0,150508,134026.0,134026,75000,JNTUH
SBIT,SWARNA BHARATHI INSTITUTE OF SCI AND TECHNOLOGY,KHAMMAM,KHM,COED,PVT,2003,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,96380.0,100467,145861.0,145861,138622.0,138622,96380.0,100467,140959.0,140959,114328.0,143878,156208.0,156208,155684.0,156175,142328.0,142328,66700,JNTUH
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,CIV,CIVIL ENGINEERING,96975.0,96975,96975.0,96975,142091.0,142091,96975.0,96975,96975.0,96975,127956.0,127956,155052.0,155967,147369.0,147369,133640.0,133640,85000,JNTUH
KLRT,KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,PALONCHA,KGM,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,97382.0,99053,129994.0,143737,135622.0,135622,97382.0,99053,137402.0,137402,97382.0,104610,152465.0,154678,151460.0,151460,97382.0,105787,55000,JNTUH
ASRA,AVANTHIS SCIENTIFIC TECH AND RESEARCH ACADEMY,HAYATHNAGAR,RR,COED,PVT,2008,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),97512.0,97512,97512.0,97512,141494.0,141494,97512.0,97512,101054.0,101054,97512.0,97512,123620.0,123620,139787.0,139787,97512.0,97512,60000,JNTUH
KLRT,KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,PALONCHA,KGM,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,97602.0,97602,118435.0,118435,97602.0,149926,97602.0,97602,97602.0,97602,97602.0,97602,153721.0,156491,156559.0,156559,97602.0,97602,55000,JNTUH
SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,97766.0,97766,155388.0,155388,146533.0,156205,97766.0,97766,120736.0,136934,150657.0,150657,154532.0,155131,152082.0,153688,133457.0,145701,68000,JNTUH
AVNI,AVN INST OF ENGG TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2009,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,98401.0,98401,114585.0,114585,131294.0,141936,98401.0,98401,112081.0,137187,130736.0,130736,151790.0,152284,154657.0,154657,98401.0,128653,92000,JNTUH
NRCM,NARSIMHAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2007,MEC,MECHANICAL ENGINEERING,98813.0,98813,98813.0,98813,98813.0,98813,98813.0,98813,98813.0,98813,98813.0,98813,98813.0,98813,98813.0,98813,98813.0,98813,70000,JNTUH
KGRH,KG REDDY COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MOINABAD,RR,COED,PVT,2008,CIV,CIVIL ENGINEERING,99153.0,118156,144418.0,144418,152817.0,152817,99153.0,118156,155066.0,155066,99153.0,118156,153439.0,153439,141089.0,156615,99153.0,118156,100000,JNTUH
SMSK,SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2005,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),99780.0,99780,139257.0,139257,122980.0,135911,99780.0,106796,108665.0,135108,139473.0,139473,156060.0,156060,156341.0,156341,99780.0,133884,72000,JNTUH
KPRT,KOMMURI PRATAP REDDY INST OF TECHNOLOGY  (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2008,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),100017.0,100017,138670.0,138670,113401.0,116267,100017.0,100017,100017.0,122697,128579.0,128579,152021.0,155738,153137.0,153137,100017.0,100017,90000,JNTUH
